0.3125,0,0,0,0.64,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.407492606,1,0,0.9874 
0.291666667,0,0,0,0.64,0.333333333,0,0,0,0,0,0.535433071,0,0.488662504,0.666666667,0,0.9872 
0.145833333,0,0,0,0.8,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.410778837,0.666666667,0,0.9866 
0,0,0.06097561,0,0.8,0.666666667,0,0,0,0,0,0.62992126,0,0.476503451,1,0,0.9866 
0.145833333,0,0,0,0.8,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.417351298,0.666666667,0,0.9863 
0,0,0.048780488,0,0.8,0.333333333,0,0,0,0,0,0.535433071,0,0.484061781,0.666666667,0,0.9847 
1,0,0,0,0,0.666666667,0,0,0,0,0,0.708661417,0,0.509365757,1,0,0.9847 
0.125,0,0,0,0.78,0.666666667,0,0,0,0,0,0.57480315,0,0.466644758,1,0,0.9839 
0.3125,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.787401575,0,0.430496221,0.666666667,0,0.9835 
0,0,0.951219512,0,0,0,0.6,0,0,0,0.571428571,0.937007874,0,0.509365757,0,0,0.9830 
0.125,0,0,0,0.8,0.666666667,0,0,0,0,0,0.590551181,0,0.492934604,1,0,0.9828 
0,0,0.12195122,0,0.6,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.437068682,0.666666667,0,0.9826 
0.333333333,0,0,0,0.62,0.333333333,0,0,0,0,0,0.535433071,0,0.466644758,1,0,0.9822 
0,0,0.109756098,0,0.56,0.666666667,0,0,0,0,0,0.535433071,0,0.499507065,1,0,0.9821 
0,0,0.109756098,0,0.58,0.333333333,0,0,0,0,0,0.669291339,0,0.465987512,0.666666667,0,0.9817 
0.291666667,0,0,0,0.64,0,0,0,0,0,0,0.535433071,0,0.490634243,0.666666667,1,0.9813 
0,0,0.048780488,0,0.76,0.333333333,0,0,0,0,0,0.535433071,0,0.466644758,1,0,0.9812 
0,0,0.109756098,0,0.58,0.333333333,0,0,0,0,0,0.456692913,0,0.486362143,1,0,0.9808 
0,0,0.06097561,0,0.8,0.333333333,0,0,0,0,0,0.535433071,0,0.51922445,1,0,0.9808 
0.125,0,0,0,0.8,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.407492606,0.666666667,0,0.9807 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.62992126,0,0.476503451,1,0,0.9806 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.708661417,0,0.499507065,1,0,0.9804 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.708661417,0,0.506079527,1,0,0.9802 
0.291666667,0,0,0,0.64,0,0,0,0,0,0,0.401574803,0,0.487348012,0.666666667,1,0.9802 
0.3125,0,0,0,0.6,1,0,0,0,0,0,0.669291339,0,0.476503451,1,0,0.9800 
0,0,0.06097561,0,0.8,0.333333333,0,0,0,0,0,0.535433071,0,0.476503451,1,0,0.9799 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.394347683,1,0,0.9797 
0,0,0.048780488,0,0.8,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.42720999,1,0,0.9796 
0,0,0.109756098,0,0.56,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.433782452,1,0,0.9794 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.394347683,1,0,0.9794 
0,0,0.109756098,0,0.6,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.42720999,1,0,0.9782 
0.125,0,0,0,0.8,0.333333333,0,0,1,0,0,0.669291339,0,0.384160368,0.666666667,0,0.9781 
0,0,0,0,1,0.666666667,0,0,0.666666667,0,0,0.755905512,0,0.443641144,0.666666667,0,0.9781 
0.3125,0,0,0,0.6,0.333333333,0,0,0,0,0,0.62992126,0,0.476503451,1,0,0.9776 
0,0,0.12195122,0,0.64,0.333333333,0,0,0.666666667,0,0,0.590551181,0,0.42720999,0.666666667,0,0.9774 
0,0,0.12195122,0,0.6,0.333333333,0,0,0,0,0,0.535433071,0,0.525796911,0.666666667,0,0.9765 
0,0,0.804878049,0,0,0,0.6,0,0,0,0.571428571,0.881889764,0,0.509365757,0,0,0.9764 
0,0,0.134146341,0,0.66,0.333333333,0,0,0.666666667,0,0,0.590551181,0,0.437068682,0.666666667,0,0.9759 
0,0,0,0,1,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.430496221,0.666666667,0,0.9756 
0,0,0.134146341,0,0.66,0,0,0,1,0,0,0.401574803,0,0.417351298,0.666666667,1,0.9753 
0,0,0.048780488,0,0.8,0.333333333,0,0,0.666666667,0,0,0.551181102,0,0.42720999,1,0,0.9747 
0.3125,0,0,0,0.64,0,0,0,0,0,0,0.535433071,0,0.499835688,0.666666667,1,0.9745 
0,0,0.109756098,0,0.58,0.333333333,0,0,0,0,0,0.535433071,0,0.497206704,0.666666667,0,0.9744 
0,0,0.365853659,0,0,0,0.4,0,0,0,0,0.535433071,0,0.474860335,1,0,0.9743 
0,0,0.109756098,0,0.6,0.666666667,0,0,0,0,0,0.535433071,0,0.499507065,1,0,0.9740 
0,0,0.109756098,0,0.56,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.433782452,1,0,0.9739 
0,0,0.048780488,0,0.8,0.666666667,0,0,0.666666667,0,0,0.62992126,0,0.42720999,1,0,0.9739 
0,0,0.109756098,0,0.56,0.666666667,0,0,0.666666667,0,0,0.708661417,0,0.443641144,1,0,0.9738 
0,0,0.109756098,0,0.6,0.666666667,0,0,0,0,0,0.669291339,0,0.492934604,1,0,0.9735 
0,0,0.06097561,0,0.8,0.666666667,0,0,0,0,0,0.614173228,0,0.486362143,1,0,0.9718 
0,0,0.914634146,0,0,0,0.4,0,0,0,0.761904762,0.669291339,0,0.506079527,0,0,0.9718 
0,0,0.12195122,0,0.64,0.333333333,0,0,0,0,0,0.535433071,0,0.515938219,1,0,0.9717 
0,0,0,0,0.98,0.666666667,0,0,0,0,0,0.708661417,0,0.479789681,0.666666667,0,0.9715 
0,0,0.365853659,0,0,0,0.4,0,0,0,0,0.401574803,0,0.476503451,1,0,0.9707 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.407492606,1,0,0.9702 
0.291666667,0,0,0,0.64,0,0,0,0,0,0,0.401574803,0,0.482090043,0.666666667,1,0.9699 
0,0,0.06097561,0,0.82,0.666666667,0,0,0,0,0,0.803149606,0,0.505750904,0.666666667,0,0.9697 
0,0,0,0,0.96,0.333333333,0,0,0,0,0,0.669291339,0,0.489648373,0.666666667,0,0.9694 
0,0,0.365853659,0,0,0,0.4,0,0,0,0,0.803149606,0,0.499507065,1,0,0.9692 
0,0,0.06097561,0,0.8,0.333333333,0,0,0,0,0,0.401574803,0,0.515938219,1,0,0.9689 
0.125,0,0,0,0.76,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.407492606,1,0,0.9687 
0,0,0.06097561,0,0.78,0.333333333,0,0,0,0,0,0.401574803,0,0.499507065,1,0,0.9687 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.410778837,1,0,0.9686 
0.125,0,0,0,0.8,0,0,0,0,0,0,0.401574803,0,0.474203089,0.666666667,1,0.9685 
0,0,0.109756098,0,0.6,0,0,0,0,0,0,0.401574803,0,0.476503451,0.666666667,1,0.9683 
0.354166667,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.460072297,1,0,0.9682 
0.145833333,0,0,0,0.82,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.42720999,1,0,0.9682 
0.125,0,0,0,0.8,0,0,0,0,0,0,0.535433071,0,0.499507065,0.666666667,1,0.9675 
0.979166667,0,0,0,0,1,0,0,0.666666667,0,0,0.826771654,0,0.47321722,0.666666667,0,0.9671 
0,0,0,0,0.94,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.410778837,0.666666667,0,0.9671 
0,0,0.365853659,0,0,0,0.4,0,0,0,0,0.401574803,0,0.476503451,1,0,0.9671 
0.125,0,0,0,0.8,0,0,0,0,0,0,0.535433071,0,0.476832074,0.666666667,1,0.9669 
0,0,0.12195122,0,0.64,0.333333333,0,0,0,0,0,0.669291339,0,0.492277358,0.666666667,0,0.9668 
0.3125,0,0,0,0.6,0.666666667,0,0,0,0,0,0.669291339,0,0.476503451,1,0,0.9663 
0,0,0.06097561,0,0.8,0.666666667,0,0,0,0,0,0.669291339,0,0.499507065,1,0,0.9662 
0.25,0,0,0,0.6,0.333333333,0,0,0,0,0,0.535433071,0,0.498849819,0.666666667,0,0.9661 
0,0,0.37804878,0,0,0.666666667,0,0,0,0,0,0.590551181,0,0.486362143,1,0,0.9659 
0.833333333,0,0,0,0,1,0,0,0,0,0,0.669291339,0,0.502793296,1,0,0.9657 
0.3125,0,0,0,0.64,0.333333333,0,0,0,0,0,0.535433071,0,0.47321722,1,0,0.9653 
0,0,0.12195122,0,0.6,0.333333333,0,0,0,0,0,0.401574803,0,0.479789681,1,0,0.9652 
0.3125,0,0,0,0.62,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.42720999,0.666666667,0,0.9650 
0,0,0.109756098,0,0.56,0.666666667,0,0,0.666666667,0,0,0.62992126,0,0.42720999,1,0,0.9648 
0,0,0.37804878,0,0,1,0,0,0,0,0,0.708661417,0,0.506079527,1,0,0.9646 
0.3125,0,0,0,0.6,0.333333333,0,0,0,0,0,0.456692913,0,0.476503451,1,0,0.9642 
0.145833333,0,0,0,0.8,0,0,0,0.666666667,0,0,0.708661417,0,0.450213605,0.666666667,0,0.9641 
0.291666667,0,0,0,0.6,0.666666667,0,0,0,0,0,0.803149606,0,0.476503451,0.666666667,0,0.9638 
0.3125,0,0,0,0.6,1,0,0,0,0,0,0.708661417,0,0.476503451,1,0,0.9637 
0,0,0.280487805,0,0,0,0.4,0,0,0,0,0.401574803,0,0.476503451,0,0,0.9636 
0.958333333,0,0,0,0,0,0.8,0,0,0,0,0.669291339,0,0.517252711,1,0,0.9630 
0.3125,0,0,0,0.62,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.410778837,1,0,0.9628 
0,0,0.048780488,0,0.78,0.666666667,0,0,0,0,0,0.535433071,0,0.47321722,1,0,0.9623 
0.3125,0,0,0,0.62,0.666666667,0,0,0.666666667,0,0,0.826771654,0,0.47321722,1,0,0.9622 
0,0,0.37804878,0,0,0,0.4,0,0,0,0,0.669291339,0,0.498849819,1,0,0.9622 
0,0,0.048780488,0,0.8,0.666666667,0,0,0.666666667,0,0,0.732283465,0,0.42720999,1,0,0.9616 
0,0,0.37804878,0,0,0.333333333,0,0,0,0,0,0.535433071,0,0.483075912,0.666666667,0,0.9615 
0.291666667,0,0,0,0.6,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.38120276,1,0,0.9614 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.566929134,0,0.476503451,1,0,0.9609 
0.3125,0,0,0,0.62,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.404206375,1,0,0.9608 
1,0,0,0,0,0,0.4,0,0,0,0,0.535433071,0,0.515938219,1,0,0.9603 
0,0,0.12195122,0,0.6,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.414065067,1,0,0.9602 
0,0,0.134146341,0,0.64,0,0,0,0,0,0,0.401574803,0,0.476832074,1,1,0.9601 
0,0,0.963414634,0,0,0,0.6,0,0,0,0.952380952,0.937007874,0,0.561945449,0,0,0.9598 
0,0,0.109756098,0,0.56,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.492934604,1,0,0.9596 
0,0,0.390243902,0,0,0.666666667,0,0,0,0,0,0.614173228,0,0.492934604,1,0,0.9596 
0,0,0.134146341,0,0.62,0.333333333,0,0,0,0,0,0.590551181,0,0.47321722,0.666666667,0,0.9595 
0.125,0,0,0,0.8,0.666666667,0,0,0,0,0,0.669291339,0,0.475846204,0.666666667,0,0.9593 
0,0,0.06097561,0,0.78,0.333333333,0,0,0,0,0,0.535433071,0,0.47321722,1,0,0.9588 
0,0,0.134146341,0,0.64,0.666666667,0,0,0,0,0,0.669291339,0,0.499507065,1,0,0.9585 
0,0,0.109756098,0,0.58,0.666666667,0,0,0,0,0,0.669291339,0,0.486362143,1,0,0.9582 
0,0,0.963414634,0,0,0,0.4,0,0,0,0.857142857,0.803149606,0,0.532369372,0,0,0.9581 
0,0,0,0,1,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.440354913,0.666666667,0,0.9580 
0,0,0.109756098,0,0.6,1,0,0,0,0,0,0.669291339,0,0.509365757,1,0,0.9575 
0,0,0.402439024,0,0,1,0,0,0,0,0,0.669291339,0,0.529411765,1,0,0.9574 
0,0,0.365853659,0,0,0.666666667,0,0,0,0,0,0.803149606,0,0.473545843,0.666666667,0,0.9573 
0,0,0.365853659,0,0,0.666666667,0,0,0,0,0,0.669291339,0,0.509365757,1,0,0.9572 
0.3125,0,0,0,0.64,0.666666667,0,0,0,0,0,0.803149606,0,0.491948735,0.666666667,0,0.9568 
0,0,0.06097561,0,0.76,0.666666667,0,0,0,0,0,0.669291339,0,0.479789681,1,0,0.9556 
0,0,0.097560976,0,0.54,0.666666667,0,0,0,0,0,0.535433071,0,0.460072297,1,0,0.9554 
0.9375,0,0,0,0,1,0,0,0,0,0,0.669291339,0,0.476832074,0.666666667,0,0.9549 
0.125,0,0,0,0.8,0,0,0,0.666666667,0,0,0.42519685,0,0.387775222,1,1,0.9546 
0,0,0.390243902,0,0,0.666666667,0,0,0.666666667,0,0,0.535433071,0,0.433782452,1,0,0.9546 
0,0,0.048780488,0,0.72,0,0,0,0,0,0,0.401574803,0,0.442983897,1,1,0.9545 
0,0,0.365853659,0,0,0,0.4,0,0.666666667,0,0,0.535433071,0,0.466644758,1,0,0.9543 
0,0,0.109756098,0,0.58,0.666666667,0,0,0,0,0,0.535433071,0,0.499507065,1,0,0.9537 
0,0,0.048780488,0,0.76,0.666666667,0,0,0.666666667,0,0,0.708661417,0,0.42720999,1,0,0.9534 
0,0,0.12195122,0,0.64,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.443641144,1,0,0.9533 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.590551181,0,0.466644758,1,0,0.9532 
0,0,0.12195122,0,0.66,0.333333333,0,0,1,0,0,0.669291339,0,0.394347683,0.666666667,0,0.9531 
0.916666667,0,0,0,0,0,0.2,0,0,0,0,0.401574803,0,0.474203089,1,0,0.9528 
0.3125,0,0,0,0.6,0.666666667,0,0,0,0,0,0.748031496,0,0.515938219,0.666666667,0,0.9527 
0.291666667,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.420637529,1,0,0.9525 
0,0,0.93902439,0,0,0,0.4,0,0,0,0.857142857,0.748031496,0,0.499507065,0,0,0.9525 
0,0,0,0,0.94,0.666666667,0,0,0,0,0,0.669291339,0,0.476503451,1,0,0.9524 
0.333333333,0,0,0,0.66,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.433782452,1,0,0.9513 
0.3125,0,0,0,0.6,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.387775222,1,0,0.9507 
0,0,0.390243902,0,0,0,0.6,0,0,0,0,0.669291339,0,0.532369372,1,0,0.9506 
0,0,0.097560976,0,0.54,0.333333333,0,0,0,0,0,0.535433071,0,0.456786066,0.666666667,0,0.9501 
0,0,0.146341463,0,0.68,0.333333333,0,0,0,0,0,0.669291339,0,0.51922445,0.666666667,0,0.9496 
0,0,0.12195122,0,0.64,0,0,0,0,0,0,0.535433071,0,0.479132435,0.666666667,1,0.9493 
0.125,0,0,0,0.76,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.407492606,1,0,0.9491 
0,0,0.987804878,0,0,0,0.6,0,0,0,0.857142857,0.937007874,0,0.561945449,0,0,0.9491 
0.3125,0,0,0,0.6,0.333333333,0,0,0.666666667,0,0,0.606299213,0,0.423923759,0.666666667,0,0.9489 
0,0,0.12195122,0,0.6,0,0,0,1,0,0,0.535433071,0,0.398619783,0.666666667,1,0.9484 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.748031496,0,0.502793296,1,0,0.9483 
0.958333333,0,0,0,0,0,0.6,0,0,0,0,0.669291339,0,0.532369372,1,0,0.9481 
0,0,0,0,0.94,0.333333333,0,0,0,0,0,0.535433071,0,0.476503451,1,0,0.9481 
0.3125,0,0,0,0.62,0,0.2,0,0.666666667,0,0,0.62992126,0,0.440354913,1,0,0.9479 
0.125,0,0,0,0.8,0,0,0,0,0,0,0.401574803,0,0.484061781,0.666666667,1,0.9477 
0,0,0.109756098,0,0.6,0.666666667,0,0,0,0,0,0.708661417,0,0.529083142,1,0,0.9476 
0.125,0,0,0,0.72,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.38120276,1,0,0.9472 
0,0,0.06097561,0,0.8,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.52251068,1,0,0.9467 
0.3125,0,0,0,0.62,0.333333333,0,0,0.666666667,0,0,0.590551181,0,0.430496221,1,0,0.9463 
0.333333333,0,0,0,0.62,0.666666667,0,0,0.666666667,0,0,0.748031496,0,0.469930989,1,0,0.9458 
0,0,0.048780488,0,0.76,0.666666667,0,0,0,0,0,0.535433071,0,0.476503451,1,0,0.9458 
0,0,0.06097561,0,0.76,0.333333333,0,0,0,0,0,0.535433071,0,0.47321722,1,0,0.9458 
0,0,0.341463415,0,0,1,0,0,0,0,0,0.803149606,0,0.512651988,1,0,0.9457 
0.166666667,0,0,0,0.8,0.333333333,0,0,0.666666667,0,0,0.748031496,0,0.42720999,0.666666667,0,0.9455 
0,0,0.914634146,0,0,0,0.4,0,0,0,0.761904762,0.803149606,0,0.512651988,0,0,0.9452 
0,0,0.048780488,0,0.78,0.666666667,0,0,0.666666667,0,0,0.724409449,0,0.42720999,1,0,0.9450 
0.145833333,0,0,0,0.8,0,0,0,0,0,0,0.401574803,0,0.483075912,0.666666667,1,0.9448 
0,0,0.12195122,0,0.64,0.333333333,0,0,0,0,0,0.669291339,0.969298246,0,0.666666667,0,0.9440 
0.3125,0,0,0,0.64,0.333333333,0,0,0,0,0,0.535433071,0,0.47321722,1,0,0.9438 
0,0,0.048780488,0,0.78,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.423923759,1,0,0.9435 
0,0,0.914634146,0,0,0,0.4,0,0,0,0.571428571,0.724409449,0,0.499507065,0,0,0.9433 
0.3125,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.724409449,0,0.430496221,0.666666667,0,0.9428 
0.3125,0,0,0,0.6,0.666666667,0,0,0,0,0,0.748031496,0,0.502793296,0.666666667,0,0.9426 
0.958333333,0,0,0,0,1,0,0,0,0,0,0.803149606,0,0.489648373,0.666666667,0,0.9425 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.410778837,1,0,0.9415 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.42519685,0,0.400920145,1,0,0.9415 
0,0,0.390243902,0,0,1,0,0,0,0,0,0.669291339,0,0.515938219,1,0,0.9414 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.62992126,0,0.489648373,1,0,0.9411 
0.125,0,0,0.95,0,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.407492606,1,0,0.9404 
0.3125,0,0,0,0.62,0.066666667,0,0,0.666666667,0,0,0.748031496,0,0.430496221,0.666666667,0,0.9401 
0,0,0.109756098,0,0.56,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.414065067,1,0,0.9400 
0.291666667,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.410778837,1,0,0.9397 
0.291666667,0,0,0,0.64,0,0,0,0,0,0,0.401574803,0,0.476503451,0.666666667,1,0.9396 
0.3125,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.62992126,0,0.414065067,1,0,0.9394 
0.3125,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.407492606,1,0,0.9392 
0,0,0.06097561,0,0.8,0.666666667,0,0,0,0,0,0.614173228,0,0.476503451,1,0,0.9389 
0.333333333,0,0,0,0.64,0.666666667,0,0,0.666666667,0,0,0.866141732,0,0.476503451,0.666666667,0,0.9388 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.803149606,0,0.532369372,0.666666667,0,0.9388 
0.3125,0,0,0,0.6,0,0,0,1,0,0,0.535433071,0,0.411436083,0.666666667,1,0.9381 
0,0,0.109756098,0,0.58,0.333333333,0,0,0,0,0,0.535433071,0,0.518895826,0.666666667,0,0.9380 
0.125,0,0,0,0.76,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.394347683,1,0,0.9378 
0,0,0,0,0.98,0.666666667,0,0,0,0,0,0.803149606,0,0.489648373,0.666666667,0,0.9373 
0.291666667,0,0,0,0.6,0.666666667,0,0,0.666666667,0,0,0.803149606,0,0.420637529,1,0,0.9372 
0.125,0,0,0,0.8,0,0,0,0,0,0,0.535433071,0,0.476503451,0.666666667,1,0.9370 
0,0,0.12195122,0,0.64,0.666666667,0,0,0.666666667,0,0,0.708661417,0,0.450213605,0.666666667,0,0.9368 
0,0,0.048780488,0,0.8,0.666666667,0,0,0.666666667,0,0,0.590551181,0,0.437068682,1,0,0.9365 
0.145833333,0,0,0,0.8,0.666666667,0,0,0,0,0,0.669291339,0,0.476503451,1,0,0.9365 
0,0,0.12195122,0,0.6,0.666666667,0,0,0,0,0,0.771653543,0,0.492934604,0.666666667,0,0.9363 
0.3125,0,0,0,0.6,0.666666667,0,0,0,0,0,0.535433071,0,0.479789681,1,0,0.9361 
0.958333333,0,0,0,0,0,0.4,0,0,0,0,0.535433071,0,0.504765035,1,0,0.9361 
0.3125,0,0,0,0.6,1,0,0,0,0,0,0.669291339,0,0.476503451,1,0,0.9360 
0.125,0,0,0,0.78,0.333333333,0,0,0,0,0,0.42519685,0,0.47321722,1,0,0.9358 
0.3125,0,0,0,0.64,0.666666667,0,0,0,0,0,0.748031496,0,0.502793296,0.666666667,0,0.9358 
0,0,0.841463415,0,0,0,0.4,0,0,0,0.571428571,0.826771654,0,0.509365757,0,0,0.9356 
0,0,0.12195122,0,0.62,0.333333333,0,0,0.666666667,0,0,0.62992126,0,0.414065067,0.666666667,0,0.9352 
0.145833333,0,0,0,0.8,0.333333333,0,0,0,0,0,0.566929134,0,0.486362143,1,0,0.9352 
0.291666667,0,0,0,0.6,0,0,0,0,0,0,0.535433071,0,0.423595136,0.666666667,1,0.9351 
0,0,0.06097561,0,0.78,0.333333333,0,0,0.666666667,0,0,0.535433071,0,0.407492606,1,0,0.9349 
0.3125,0,0,0,0.64,0.666666667,0,0,0.666666667,0,0,0.669291339,0,0.423923759,1,0,0.9346 
0,0,0,0,0.98,0.333333333,0,0,0,0,0,0.669291339,0,0.489648373,0.666666667,0,0.9342 
