229,225,170,202,95,166,255,255,160,187,247,102,204,190,92,255,170,86,2
219,209,134,189,80,132,255,255,123,162,255,88,187,149,82,255,126,82,2
242,234,179,235,141,173,255,255,164,186,255,137,236,200,134,255,111,134,2
232,227,179,191,110,174,255,255,178,194,255,109,192,202,101,255,181,95,2
231,225,169,205,102,165,255,255,148,155,255,110,206,188,100,255,115,94,2
237,230,170,235,117,167,255,255,136,141,255,121,255,99,115,255,101,115,2
232,225,167,208,109,163,255,255,166,187,255,108,209,188,100,255,165,94,2
230,225,172,195,100,168,255,255,164,175,255,107,194,193,95,255,163,89,2
230,221,152,211,104,149,255,255,143,163,255,94,211,172,98,255,102,98,2
236,232,181,237,105,178,255,255,161,189,255,112,237,201,105,255,171,98,2
228,219,150,204,98,147,255,255,146,147,255,94,203,169,93,255,140,87,2
233,226,166,218,109,162,255,255,136,152,255,99,255,93,98,255,105,98,2
238,228,161,235,128,158,255,255,153,173,255,131,235,180,123,255,148,124,2
228,219,150,206,97,147,255,255,145,148,255,104,205,169,92,255,140,86,2
219,208,131,181,85,129,255,255,127,141,245,102,182,147,82,255,127,77,2
240,232,171,245,127,167,255,255,156,167,255,151,242,192,124,255,112,125,2
234,223,156,204,128,151,255,255,139,144,255,133,203,175,122,255,86,122,2
231,226,175,197,103,170,255,255,173,179,255,113,195,197,100,255,171,94,2
235,227,167,205,127,161,255,255,152,162,255,115,205,188,117,255,91,117,2
236,230,179,208,123,173,255,255,162,168,255,123,208,200,118,255,117,111,2
228,216,139,206,104,137,255,255,137,152,255,104,205,157,98,255,102,98,2
238,232,188,204,126,182,255,255,173,184,255,147,204,212,117,255,110,110,2
237,233,188,223,110,183,255,255,178,196,255,98,223,210,108,255,185,101,2
233,224,155,228,111,153,255,255,129,149,255,100,255,97,102,255,111,95,2
233,227,167,224,105,164,255,255,156,164,255,124,225,188,99,255,156,92,2
239,232,187,198,139,179,255,255,149,155,255,149,255,85,129,255,77,129,2
235,224,156,207,134,150,255,255,137,139,255,138,207,175,128,255,84,129,2
234,231,188,211,102,184,255,255,182,183,255,92,209,212,96,255,181,90,2
61,94,54,5,3,66,7,7,57,70,11,3,5,61,3,5,71,3,3
60,73,41,6,3,48,7,7,42,50,9,5,5,46,4,5,53,4,3
43,65,37,4,2,45,7,7,41,52,9,2,4,42,2,5,50,2,3
32,51,32,4,1,38,6,6,34,39,7,1,4,36,1,5,42,1,3
34,49,31,3,2,37,5,5,34,34,6,2,3,35,2,4,41,2,3
43,56,33,4,2,40,7,7,34,47,7,3,4,38,2,5,44,2,3
62,95,54,5,3,66,7,7,58,76,11,5,5,61,3,6,72,3,3
41,35,25,4,3,29,5,5,25,26,7,4,3,28,4,3,32,3,3
42,44,28,5,2,33,5,5,30,34,8,3,4,32,3,4,36,3,3
27,49,31,4,1,37,6,6,32,37,6,1,4,35,1,5,41,1,3
36,50,31,4,2,37,6,6,33,42,7,1,4,35,2,5,41,1,3
45,52,31,5,2,37,8,8,35,38,8,2,5,35,2,6,41,2,3
29,41,28,4,1,33,6,6,30,40,6,1,4,31,1,5,37,1,3
142,105,34,63,23,35,105,105,34,36,79,25,64,39,20,95,31,20,4
128,92,33,48,15,33,82,82,31,37,67,16,48,37,14,72,33,14,4
123,73,22,43,20,23,65,65,24,24,43,17,43,25,18,51,21,18,4
141,103,33,63,22,35,99,99,33,43,71,25,63,37,21,81,33,21,4
127,90,31,50,14,32,84,84,29,33,56,15,50,35,14,74,31,13,4
144,119,44,72,17,46,119,119,34,51,81,18,72,49,20,102,44,20,4
115,68,20,47,14,22,71,71,20,25,48,12,53,19,13,61,19,13,4
104,60,21,35,10,22,55,55,21,24,36,10,35,24,9,47,23,9,4
107,64,21,41,10,22,74,74,19,22,49,11,55,17,9,64,19,9,4
110,72,24,44,10,25,88,88,22,22,56,10,63,19,9,77,20,9,4
107,64,21,39,10,22,63,63,21,24,43,12,40,24,10,60,20,10,4
106,61,21,37,11,22,63,63,21,23,43,10,37,24,9,59,19,9,4
106,64,22,38,10,23,78,78,19,24,46,11,60,16,9,66,19,9,4
104,64,20,43,8,23,65,65,20,26,45,9,43,23,9,57,23,9,4
109,68,21,47,10,23,68,68,21,24,50,11,47,23,10,64,22,10,4
110,67,24,36,12,24,93,93,19,22,48,10,65,15,11,71,18,10,4
115,66,21,39,15,22,65,65,21,23,47,15,39,24,14,58,18,14,4
103,61,20,41,9,22,64,64,19,23,40,8,41,22,9,58,20,9,4
112,74,25,45,10,26,80,80,22,25,54,10,66,19,9,74,23,9,4
119,77,23,50,13,26,88,88,23,26,60,15,63,21,12,74,22,12,4
98,56,18,41,7,21,56,56,19,23,39,7,41,20,7,53,21,7,4
111,67,21,44,11,23,58,58,23,30,37,13,43,24,12,54,23,12,4
113,77,26,46,10,27,88,88,23,27,58,9,69,19,9,78,23,9,4
115,71,23,43,13,24,71,71,23,26,47,13,43,26,12,65,21,12,4
102,59,21,35,9,22,60,60,19,24,43,10,35,24,9,60,19,9,4
109,65,23,37,12,23,58,58,23,24,41,11,37,26,11,50,24,11,4
115,73,24,43,12,25,71,71,25,25,55,9,43,28,11,60,26,11,4
109,66,23,37,11,24,82,82,19,22,55,12,62,16,10,69,18,10,4
99,54,20,34,9,20,54,54,19,23,35,8,34,22,8,46,21,8,4
102,59,23,31,10,23,49,49,22,24,39,12,31,25,9,40,25,9,4
115,68,22,42,14,23,81,81,20,22,53,15,58,17,13,66,18,13,4
109,73,25,41,9,26,66,66,26,27,49,9,41,29,9,59,28,9,4
99,50,16,37,9,18,56,56,16,18,38,10,37,18,9,49,17,9,4
104,61,23,33,10,23,51,51,23,30,36,10,33,25,9,43,25,9,4
116,72,25,38,14,25,94,94,20,24,53,15,67,16,13,72,18,13,4
93,45,16,33,8,18,49,49,17,18,33,8,33,18,8,42,18,8,4
97,49,17,34,9,18,53,53,16,18,36,10,33,19,9,49,16,9,4
107,64,22,40,10,23,57,57,22,27,39,12,40,24,10,52,23,10,4
109,67,24,38,11,24,64,64,23,24,46,11,38,27,10,56,24,10,4
94,44,16,33,9,17,49,49,15,18,40,10,34,18,9,42,17,9,4
97,53,20,33,8,20,53,53,18,20,39,9,33,22,8,55,17,8,4
112,73,25,41,11,26,83,83,21,23,59,11,67,17,10,75,20,10,4
114,77,26,45,10,27,75,75,24,29,56,11,45,29,10,65,27,10,4
104,65,22,41,8,23,94,94,20,20,59,9,59,17,8,74,18,8,4
104,60,21,36,10,22,74,74,19,19,46,10,55,15,10,65,16,10,4
110,75,26,43,9,27,77,77,23,23,59,11,70,18,9,78,22,9,4
120,85,29,49,11,30,86,86,24,32,56,15,76,20,12,86,23,12,4
105,72,26,42,7,27,100,100,22,21,63,8,68,17,8,86,19,8,4
110,73,25,42,10,26,99,99,23,23,59,8,67,18,9,81,19,9,4
219,197,104,154,126,100,227,227,111,121,156,133,151,117,119,147,89,119,5
242,223,121,221,227,122,255,255,125,127,242,251,214,133,223,202,57,223,5
248,237,170,255,181,165,255,255,182,245,255,164,255,190,171,255,156,171,5
250,235,146,255,230,146,255,255,154,204,255,210,255,163,215,249,104,215,5
255,247,161,255,255,164,255,255,169,206,255,255,255,177,255,255,96,255,5
255,246,152,255,255,159,255,255,160,187,255,255,255,167,255,254,76,255,5
255,242,150,255,255,153,255,255,154,193,255,255,255,163,255,236,66,255,5
255,239,144,255,255,147,255,255,149,173,245,255,251,157,255,201,56,255,5
251,234,134,255,255,138,255,255,140,144,221,255,226,147,255,173,47,255,5
247,228,122,250,250,128,255,255,132,131,226,255,209,137,255,151,43,255,5
243,222,111,237,240,118,255,255,120,132,213,249,202,125,255,148,36,255,5
241,221,114,224,226,118,255,255,119,131,199,255,191,126,252,158,36,252,5
231,206,99,164,214,99,235,235,100,120,163,255,155,107,217,126,27,218,5
247,227,111,251,255,123,255,255,121,145,201,255,220,124,255,143,29,255,5
233,209,95,200,209,101,19,19,81,118,174,255,166,104,242,119,16,243,5
230,204,89,168,222,94,4,4,69,91,199,252,164,93,228,133,6,228,5
251,234,136,255,255,140,255,255,137,166,255,255,253,146,255,205,62,255,5
247,229,133,221,255,132,255,255,132,146,255,255,208,150,254,255,34,254,5
255,246,197,233,248,185,255,255,197,226,255,255,227,214,255,173,151,255,5
249,231,132,245,255,134,255,255,134,148,255,255,247,149,236,255,56,236,5
255,247,193,224,255,182,255,255,202,230,221,255,225,214,255,155,141,255,5
249,233,148,241,233,145,255,255,149,198,255,255,240,164,223,218,100,224,5
28,109,67,2,1,84,3,3,67,79,8,1,2,76,1,2,89,1,6
31,119,75,2,1,95,3,3,74,88,8,1,2,85,1,2,101,1,6
34,136,93,2,1,117,3,3,81,124,12,1,2,105,1,2,124,1,6
22,108,66,2,0,83,3,3,64,87,7,1,2,75,1,2,89,1,6
17,118,75,1,1,94,2,2,63,96,10,1,1,84,1,1,100,1,6
1,49,32,1,1,40,2,2,28,37,12,1,1,36,1,2,42,1,6
27,63,37,3,1,46,3,3,35,41,17,2,2,42,2,3,49,2,6
0,37,27,1,0,34,3,3,25,29,12,1,1,31,1,2,36,1,6
0,47,31,1,1,39,2,2,28,33,12,1,1,35,1,2,41,1,6
24,60,36,3,1,44,3,3,34,40,18,2,2,41,2,3,47,2,6
0,31,26,1,0,32,3,3,23,29,12,1,1,29,1,2,34,1,6
2,46,31,1,1,38,2,2,29,29,11,1,1,35,1,2,41,1,6
19,55,34,2,1,42,2,2,32,36,17,3,2,39,2,2,45,2,6
0,37,28,1,1,34,2,2,23,33,14,1,1,31,1,2,36,1,6
5,39,28,2,1,35,3,3,27,32,11,1,2,32,1,2,37,1,6
18,49,31,3,1,38,2,2,25,36,17,3,2,35,3,2,40,2,6
0,17,22,1,0,27,2,2,16,24,9,1,1,24,1,1,28,1,6
6,40,28,1,1,35,3,3,25,31,11,1,1,32,1,2,37,1,6
18,38,27,3,1,33,3,3,24,28,12,3,2,31,2,3,35,2,6
0,1,18,1,0,22,2,2,13,18,6,1,1,20,1,1,23,1,6
4,6,18,3,0,21,2,2,18,20,10,2,2,20,2,2,23,2,6
8,29,25,2,1,30,2,2,23,27,11,2,2,28,2,2,32,2,6
0,0,16,1,0,20,2,2,14,18,7,0,1,18,1,1,21,0,6
5,13,20,3,1,24,2,2,18,17,9,3,2,22,3,2,25,2,6
0,22,23,1,1,28,1,1,21,24,10,1,1,26,1,1,30,1,6
0,0,14,1,0,17,2,2,13,14,5,0,1,16,0,1,18,0,6
5,21,22,3,0,26,2,2,18,24,11,2,2,25,2,2,28,2,6
0,16,21,1,0,26,1,1,19,24,10,1,1,24,1,1,28,1,6
0,0,10,1,0,12,1,1,10,12,4,0,1,11,0,1,13,0,6
6,27,24,2,1,29,2,2,18,26,11,3,1,27,3,2,30,2,6
0,14,21,1,0,26,1,1,19,23,8,1,1,23,1,1,27,1,6
0,0,7,0,0,9,1,1,8,9,3,0,0,9,0,1,10,0,6
8,19,21,3,1,26,2,2,16,21,13,3,2,24,3,3,27,2,6
175,144,64,55,68,60,72,72,69,73,49,82,49,72,71,29,56,71,7
181,157,80,61,66,77,73,73,82,105,47,80,50,88,79,25,73,79,7
187,169,96,64,70,94,79,79,96,123,55,97,54,106,85,27,92,85,7
188,170,98,62,74,96,88,88,106,121,58,81,60,110,70,44,103,70,7
179,155,79,57,62,77,84,84,88,101,57,57,57,90,56,48,84,56,7
182,166,97,55,62,96,80,80,103,131,51,58,55,109,59,43,105,59,7
176,162,95,49,54,95,68,68,101,143,40,65,47,106,53,35,105,54,7
180,165,98,56,55,98,73,73,103,124,46,65,52,110,58,39,107,58,7
180,166,99,56,55,100,80,80,105,127,54,52,55,112,54,46,111,54,7
181,164,95,54,62,94,74,74,101,128,55,66,50,106,63,34,101,63,7
170,146,74,50,51,72,62,62,81,91,45,58,43,83,54,29,77,54,7
179,164,97,51,59,97,68,68,103,114,46,68,47,108,61,30,104,61,7
176,158,86,59,50,85,79,79,92,102,58,55,55,97,51,48,94,51,7
172,152,79,60,44,78,75,75,88,108,50,51,55,90,46,50,88,46,7
173,153,81,56,47,80,74,74,90,100,51,50,53,92,47,47,90,47,7
181,160,86,58,65,83,78,78,94,105,54,79,54,97,65,38,88,65,7
178,158,85,50,64,84,71,71,94,112,48,67,49,97,60,34,90,60,7
185,171,103,65,59,102,90,90,114,140,72,72,63,116,56,55,116,56,7
185,171,103,60,61,103,83,83,114,146,56,70,58,117,58,47,115,59,7
179,159,87,56,57,86,79,79,97,108,57,63,55,99,54,45,96,54,7
176,155,82,52,59,80,72,72,89,114,51,73,50,92,57,36,87,57,7
178,158,86,52,59,85,65,65,95,106,47,68,44,98,64,25,90,64,7
183,164,92,56,68,90,80,80,94,129,51,74,54,102,68,37,94,68,7
179,160,87,63,52,86,89,89,91,108,72,51,62,98,52,56,95,52,7
254,248,223,201,237,210,255,255,229,255,210,255,192,246,243,129,194,244,8
232,216,141,153,173,132,218,218,154,176,151,181,148,159,163,114,122,163,8
232,215,141,152,170,132,207,207,155,173,137,178,142,159,166,103,121,166,8
235,224,164,161,163,155,190,190,182,198,131,191,133,186,182,81,147,182,8
241,231,180,169,190,169,204,204,198,218,148,229,140,203,209,77,157,209,8
240,228,165,178,186,155,203,203,182,203,151,199,139,186,219,69,133,219,8
244,233,173,192,203,162,221,221,190,228,151,255,149,195,237,72,137,237,8
243,231,172,180,199,162,219,219,188,229,150,244,144,194,225,70,141,225,8
250,246,227,181,215,215,250,250,249,255,171,216,169,255,210,117,219,210,8
251,249,238,189,210,227,255,255,253,255,196,194,189,255,197,152,237,197,8
246,240,206,169,210,195,234,234,205,228,151,215,158,226,226,92,177,226,8
246,239,201,172,208,190,221,221,201,239,168,238,149,220,238,71,165,239,8
249,243,212,194,203,200,239,239,227,255,160,243,166,237,227,102,190,227,8
252,245,205,217,219,193,255,255,222,255,224,228,196,230,227,144,182,228,8
227,209,130,141,159,122,200,200,137,141,161,175,131,145,162,125,103,152,8
234,217,137,166,183,129,231,231,148,173,165,196,151,155,184,106,109,184,8
242,227,152,201,197,144,255,255,163,213,195,220,178,170,212,127,116,213,8
254,250,226,213,225,214,255,255,248,255,212,226,210,255,209,174,218,209,8
254,250,232,208,217,220,255,255,255,255,222,192,201,255,205,164,228,205,8
252,247,222,189,227,210,255,255,245,255,187,204,186,251,210,139,213,211,8
250,244,213,175,232,201,253,253,231,237,166,238,174,240,215,119,198,216,8
252,247,220,194,227,208,255,255,242,255,193,219,193,248,209,150,211,209,8
248,235,165,207,238,156,255,255,170,199,214,255,208,181,229,158,122,230,8
235,221,154,142,193,144,208,208,167,183,140,200,143,172,177,99,133,177,8
240,228,165,190,172,156,255,255,177,221,193,156,184,185,168,161,152,168,8
243,229,159,188,210,150,255,255,175,186,179,231,181,180,200,139,132,200,8
243,237,202,174,176,192,214,214,215,241,170,231,149,226,198,95,188,199,8
245,243,226,185,164,218,205,205,247,255,169,225,145,255,201,87,222,201,8
245,241,218,177,182,208,220,220,232,255,170,226,151,244,203,95,208,203,8
228,212,133,160,145,126,178,178,145,165,137,215,126,150,177,74,106,177,8
243,231,170,187,200,160,218,218,178,200,136,254,147,188,241,66,127,242,8
247,234,167,207,220,158,245,245,175,207,177,255,162,185,255,70,115,255,8
248,235,168,221,215,160,252,252,181,213,184,244,171,189,255,87,120,255,8
243,228,154,194,213,145,243,243,165,185,163,247,169,171,232,104,109,233,8
240,228,167,167,196,156,211,211,177,203,145,249,145,185,214,81,134,214,8
236,222,152,182,166,144,255,255,169,207,173,157,177,172,155,158,141,155,8
236,219,134,198,168,129,255,255,143,155,183,194,189,150,169,169,108,169,8
241,228,160,189,191,151,255,255,169,209,196,189,179,179,190,144,135,190,8
239,227,164,169,189,154,255,255,175,203,206,161,170,184,175,139,147,175,8
230,214,140,151,159,132,167,167,149,171,121,210,114,156,198,47,105,198,8
239,227,165,175,181,156,231,231,182,228,185,222,160,187,183,118,148,184,8
245,238,193,209,174,184,242,242,213,239,184,249,177,218,199,134,179,199,8
239,229,175,163,182,165,222,222,189,239,149,198,151,197,183,106,160,184,8
242,230,171,166,210,160,240,240,186,222,166,218,162,192,197,114,149,198,8
245,229,152,196,228,144,255,255,165,192,208,255,178,170,233,115,108,234,8
202,226,235,67,56,255,92,92,255,255,73,58,64,255,55,58,255,55,9
206,219,207,78,65,221,114,114,220,255,85,79,78,233,62,73,252,62,9
208,222,216,83,64,231,111,111,233,255,91,73,78,243,66,82,255,62,9
210,218,196,100,65,204,148,148,197,243,105,64,100,219,65,103,234,65,9
196,198,154,82,52,160,109,109,168,174,93,58,78,174,54,79,184,54,9
199,212,193,72,55,208,99,99,212,232,82,56,69,219,54,66,238,54,9
205,212,186,84,65,195,120,120,204,238,95,72,82,210,62,89,223,58,9
206,212,181,92,64,187,136,136,184,226,107,67,92,203,64,92,214,64,9
190,195,153,67,47,162,93,93,167,184,83,49,65,173,46,64,187,46,9
205,214,190,86,62,200,130,130,208,237,108,58,86,215,57,89,232,57,9
201,215,199,76,54,215,106,106,219,234,87,55,74,225,53,82,245,50,9
206,209,174,92,66,180,132,132,183,187,94,69,91,196,64,91,207,64,9
199,203,167,74,61,175,113,113,174,212,92,68,74,188,58,72,199,58,9
201,205,169,81,60,177,119,119,185,197,100,62,79,191,56,90,203,53,9
214,229,233,99,67,248,145,145,252,255,108,62,98,255,64,102,255,64,9
216,224,209,116,71,216,144,144,218,255,132,93,106,235,81,102,245,81,9
200,213,194,69,60,209,95,95,211,255,78,58,66,219,59,58,237,59,9
204,212,185,93,55,195,127,127,199,246,104,59,89,209,56,103,224,53,9
214,225,217,89,80,229,132,132,237,255,96,80,88,246,74,81,255,74,9
213,225,219,97,70,231,129,129,233,255,112,77,91,247,74,85,255,74,9
208,218,203,79,71,215,112,112,223,234,83,68,77,229,68,68,245,68,9
202,212,186,85,56,196,120,120,204,226,113,56,82,210,55,95,226,51,9
217,230,233,98,80,246,141,141,251,255,113,86,97,255,77,91,255,77,9
217,225,213,93,91,222,128,128,236,255,93,100,88,241,88,73,251,89,9
218,230,232,97,83,245,133,133,255,255,97,75,93,255,80,83,255,81,9
208,226,230,77,67,250,104,104,253,255,83,77,72,255,68,62,255,68,9
208,223,218,80,68,234,104,104,240,255,96,72,73,246,70,61,255,71,9
145,149,94,30,19,104,46,46,102,111,41,18,30,106,18,36,118,16,10
143,145,88,33,17,96,52,52,94,114,46,17,34,99,16,42,111,15,10
138,144,89,27,16,99,45,45,97,102,54,17,28,101,15,37,112,14,10
135,146,92,26,14,103,38,38,101,109,41,16,25,104,14,32,117,13,10
135,131,73,29,16,80,44,44,81,90,39,14,29,83,15,36,92,14,10
142,141,83,29,20,91,48,48,88,84,50,19,29,94,18,37,102,17,10
134,123,61,40,13,64,61,61,67,73,47,13,40,70,12,50,77,12,10
137,144,89,25,17,100,38,38,99,106,38,18,25,101,16,30,113,15,10
143,143,85,34,17,92,52,52,89,98,46,20,34,96,17,43,106,16,10
125,122,66,28,11,72,44,44,72,81,40,10,28,74,10,37,83,10,10
151,152,94,41,20,101,62,62,101,107,54,20,41,106,18,52,117,17,10
140,140,82,31,17,89,48,48,89,103,44,18,31,93,15,39,103,14,10
135,146,92,26,14,103,40,40,95,112,44,15,26,104,14,33,116,13,10
142,147,90,32,16,100,51,51,99,105,53,15,33,102,14,42,114,13,10
141,149,94,29,17,105,46,46,102,136,54,17,29,107,16,37,119,15,10
141,153,100,25,18,114,40,40,107,121,43,20,25,113,16,31,127,15,10
127,124,67,31,11,72,47,47,72,81,42,12,31,76,10,41,85,10,10
139,143,87,28,17,97,44,44,96,104,41,16,28,99,15,35,111,14,10
144,151,95,34,16,105,49,49,99,110,44,17,33,107,16,42,120,15,10
126,132,77,23,13,86,34,34,85,96,37,13,22,87,12,29,98,11,10
143,141,82,34,18,89,53,53,90,95,54,19,34,93,16,44,102,15,10
144,149,92,32,17,102,53,53,99,103,62,17,32,105,16,43,116,15,10
132,145,92,24,13,104,36,36,102,116,39,13,23,104,12,30,118,12,10
133,139,83,27,14,93,43,43,91,97,46,14,27,94,13,36,106,12,10
142,153,100,27,17,113,43,43,106,122,39,19,28,114,16,34,128,15,10
147,156,101,35,17,112,55,55,108,117,58,18,35,115,16,46,128,15,10
133,137,81,29,13,89,46,46,89,91,44,13,29,92,12,39,103,11,10
145,144,87,27,24,95,42,42,95,102,55,25,26,99,22,31,106,21,11
133,111,54,23,25,56,36,36,59,62,32,28,23,61,24,24,62,22,11
136,143,89,23,18,99,37,37,92,96,54,18,22,100,18,28,110,17,11
134,125,67,25,19,73,38,38,74,75,41,18,24,76,18,29,82,17,11
134,135,80,22,18,89,34,34,85,86,50,21,21,90,19,25,98,18,11
135,130,73,22,22,80,34,34,80,85,38,22,21,83,21,23,89,19,11
136,125,67,25,21,72,39,39,73,65,45,23,24,76,20,29,80,19,11
133,128,71,20,22,78,33,33,75,83,38,22,20,80,21,22,86,19,11
127,110,55,20,20,59,32,32,58,61,44,22,19,63,21,22,64,20,11
134,128,71,22,21,77,36,36,77,94,41,21,22,80,19,26,86,18,11
124,104,51,19,20,53,28,28,54,56,35,25,16,57,22,16,58,21,11
137,128,70,26,20,75,38,38,77,80,39,26,25,79,20,29,85,19,11
131,114,57,21,22,61,29,29,63,65,35,26,17,65,25,17,66,24,11
131,115,58,25,19,61,36,36,64,69,32,20,24,66,19,27,70,17,11
142,132,73,24,27,78,38,38,78,78,41,27,23,82,26,25,86,24,11
127,110,55,25,17,58,33,33,60,62,34,16,22,62,19,25,66,17,11
